id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
CMX-156,2.612455728860717,0.9999560813008332,2.6125704695572214,11221.153929523174,0.6666666666666666,0.08333333333333333,1.05,0.2,10.0
CMX-157,2.7083787469602396,0.9040514243716383,2.995823770581082,11164.385363189844,0.5384615384615384,0.07692307692307693,0.9500000000000001,0.15000000000000002,11.0
CMX-158,2.479264275811688,0.9474876221778256,2.6166719414371165,11259.745744248676,0.6666666666666666,0.1,1.0,0.25,10.0
CMX-159,2.327778996158996,1.0,2.327778996158996,11415.66085902333,0.8181818181818182,0.07692307692307693,1.0,0.2,10.0
CMX-160,2.8611871493727175,0.9570885471153153,2.989469634754689,11242.076656281388,0.5384615384615384,0.1,1.0,0.2,9.0
CMX-161,2.611007726707416,1.0,2.611007726707416,11222.235393164596,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
CMX-162,2.6216613136243487,1.0,2.6216613136243487,11525.788463857396,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,11.0
CMX-163,2.6284044078032545,1.0,2.6284044078032545,12004.025931609354,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
CMX-164,2.333182722721771,1.0,2.333182722721771,11788.252950188595,0.8181818181818182,0.09090909090909091,1.05,0.2,10.0
CMX-165,2.3305007001701,1.0,2.3305007001701,11582.428679349654,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.2,10.0
CMX-166,2.5637743640274033,0.9811052861772528,2.613149067840427,11283.068438738243,0.6666666666666666,0.1111111111111111,1.0,0.25,10.0
CMX-167,2.6302870937285503,1.0,2.6302870937285503,12175.700322997187,0.6666666666666666,0.1,1.05,0.15000000000000002,10.0
CMX-168,2.32327268630443,0.9981345225265723,2.3276147992793024,11395.391217327975,0.8181818181818182,0.07142857142857142,1.05,0.2,10.0
CMX-169,2.66620204727048,0.8891406747210839,2.9986279146512396,11223.353646553702,0.5384615384615384,0.09090909090909091,1.0,0.2,10.0
CMX-170,2.5723027955701294,0.9851060638625014,2.611193748502968,11181.642847167515,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
CMX-171,2.335580974190326,1.0,2.335580974190326,11994.74968604462,0.8181818181818182,0.1,1.05,0.2,10.0
CMX-172,2.330733532225744,1.0,2.330733532225744,11596.834451240025,0.8181818181818182,0.1,1.0,0.2,11.0
CMX-173,2.3416033132011997,0.8933790438931217,2.621063622666903,11154.755215514959,0.6666666666666666,0.06666666666666667,1.0,0.25,9.0
CMX-174,2.926880923920039,0.9799433118898364,2.986785958338245,11242.804724742266,0.5384615384615384,0.1,1.05,0.2,9.0
CMX-175,2.6665498303013933,0.88935998410748,2.9982795245475518,11202.871345511836,0.5384615384615384,0.08333333333333333,1.05,0.2,10.0
CMX-176,2.361558722773518,0.9004523288202295,2.6226360321235735,11262.294609813103,0.6666666666666666,0.1,1.0,0.25,11.0
CMX-177,2.6159791029588946,1.0,2.6159791029588946,11319.092474205883,0.6666666666666666,0.1,1.0,0.2,10.0
CMX-178,2.730039488242049,0.9112153884171976,2.9960419050694385,11245.142644807791,0.5384615384615384,0.1,1.0,0.2,10.0
CMX-179,2.6089407208274062,0.9992492413421943,2.610900877265686,11257.040132002625,0.6666666666666666,0.1,1.0,0.25,9.0
CMX-180,2.3274380370952716,1.0,2.3274380370952716,11407.828443636687,0.8181818181818182,0.1,1.0,0.2,12.0
CMX-181,2.6257105240348833,1.0,2.6257105240348833,11798.291188442712,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,10.0
CMX-182,2.6017494450183882,0.8666933364061108,3.001926212802072,11202.146818373798,0.5384615384615384,0.08333333333333333,1.0,0.2,10.0
CMX-183,2.3438556238295187,1.0,2.3438556238295187,12880.729136951455,0.8181818181818182,0.1,0.9500000000000001,0.15000000000000002,10.0
CMX-184,2.5799075645722187,0.9882533212868708,2.6105731283682894,11181.837184261723,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
CMX-185,2.6257105243560326,1.0,2.6257105243560326,11798.291188441022,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,10.0
