Date,Days,S TOT,I TOT,R TOT,S GR0,I GR0,R GR0,S GR1,I GR1,R GR1,S GR2,I GR2,R GR2,S CMX,I CMX,R CMX,S MEX,I MEX,R MEX,S JAL,I JAL,R JAL,S PUE,I PUE,R PUE,S NLE,I NLE,R NLE,S COA,I COA,R COA,S YUC,I YUC,R YUC,S TAB,I TAB,R TAB,S ROO,I ROO,R ROO,S GUA,I GUA,R GUA,S AGU,I AGU,R AGU,S BCN,I BCN,R BCN,S SIN,I SIN,R SIN,S SLP,I SLP,R SLP,S QUE,I QUE,R QUE,S VER,I VER,R VER,S MIC,I MIC,R MIC,S OAX,I OAX,R OAX,S HID,I HID,R HID,S SON,I SON,R SON,S BCS,I BCS,R BCS,S GRO,I GRO,R GRO,S CHP,I CHP,R CHP,S CHH,I CHH,R CHH,S TAM,I TAM,R TAM,S MOR,I MOR,R MOR,S NAY,I NAY,R NAY,S DUR,I DUR,R DUR,S ZAC,I ZAC,R ZAC,S CAM,I CAM,R CAM,S TLA,I TLA,R TLA,S COL,I COL,R COL
25 Jul. 2020,133,127785535,6751,732,54870731,626,0,58455367,4808,0,14459437,1317,0,9018022,623,0,17427319,471,0,8409542,151,0,6604050,401,0,5609865,288,0,3218453,267,0,2258837,261,0,2571988,299,0,1723038,221,0,6227534,641,0,1434564,71,0,3634701,167,0,3156522,152,0,2865849,293,0,2279590,47,0,8539638,224,0,4825199,202,0,4143452,141,0,3086278,136,0,3074414,331,0,804657,51,0,3656887,161,0,5730342,25,0,3801375,112,0,3650185,417,0,2044006,52,0,1288505,66,0,1868893,103,0,1666340,86,0,1000497,120,0,1380011,75,0,785057,96,0
26 Jul. 2020,134,127786806,5480,308,54870808,549,0,58456317,3858,0,14459681,1073,0,9017962,683,0,17427453,337,0,8409476,217,0,6604281,170,0,5609655,498,0,3218349,371,0,2258878,220,0,2572066,221,0,1723165,94,0,6227660,515,0,1434621,14,0,3634756,112,0,3156559,115,0,2865833,309,0,2279592,45,0,8539575,287,0,4825292,109,0,4143484,109,0,3086291,123,0,3074589,156,0,804577,131,0,3656976,72,0,5730334,33,0,3801460,27,0,3650481,121,0,2044032,26,0,1288522,49,0,1868913,83,0,1666359,67,0,1000528,89,0,1380011,30,0,785106,47,0
27 Jul. 2020,135,127787313,4973,346,54870882,475,0,58456697,3478,0,14459734,1020,0,9018250,395,0,17427571,219,0,8409579,114,0,6604210,241,0,5609784,369,0,3218561,159,0,2258971,127,0,2571862,425,0,1723155,104,0,6227770,405,0,1434635,0,0,3634746,122,0,3156621,53,0,2865806,336,0,2279584,53,0,8539301,561,0,4825284,117,0,4143429,164,0,3086343,71,0,3074649,96,0,804568,140,0,3656926,122,0,5730341,26,0,3801486,1,0,3650261,341,0,2044041,17,0,1288542,29,0,1868974,22,0,1666396,30,0,1000604,13,0,1380011,68,0,785120,33,0
28 Jul. 2020,136,127785078,7208,858,54870623,734,0,58455125,5050,0,14459330,1424,0,9017331,1314,0,17426992,798,0,8409457,236,0,6604265,186,0,5610013,140,0,3218365,355,0,2258910,188,0,2571972,315,0,1723207,52,0,6227528,647,0,1434529,106,0,3634774,94,0,3156571,103,0,2865772,370,0,2279595,42,0,8539388,474,0,4825299,102,0,4143460,133,0,3086255,159,0,3074469,276,0,804636,72,0,3656820,228,0,5730347,20,0,3801327,160,0,3650284,318,0,2044007,51,0,1288496,75,0,1868956,40,0,1666386,40,0,1000611,6,0,1380011,64,0,785109,44,0
29 Jul. 2020,137,127786534,5752,490,54870787,570,0,58456070,4105,0,14459677,1077,0,9017961,684,0,17427146,644,0,8409596,97,0,6604236,215,0,5609750,403,0,3218472,248,0,2258949,149,0,2571968,319,0,1723124,135,0,6227637,538,0,1434591,44,0,3634795,73,0,3156652,22,0,2865781,361,0,2279592,45,0,8539607,255,0,4825267,134,0,4143496,97,0,3086337,77,0,3074379,366,0,804637,71,0,3656952,96,0,5730349,18,0,3801445,42,0,3650267,335,0,2044033,25,0,1288536,35,0,1868967,29,0,1666378,48,0,1000508,109,0,1380011,5,0,785120,33,0
30 Jul. 2020,138,127784556,7730,645,54870589,768,0,58454682,5493,0,14459285,1469,0,9017598,1047,0,17427162,628,0,8409442,251,0,6604110,341,0,5609768,385,0,3218492,228,0,2258750,348,0,2571972,315,0,1723120,139,0,6227668,507,0,1434579,56,0,3634787,81,0,3156618,56,0,2865846,296,0,2279527,110,0,8539521,341,0,4825209,192,0,4143415,178,0,3086270,144,0,3074540,205,0,804522,186,0,3656792,256,0,5730357,10,0,3801411,76,0,3649825,777,0,2044014,44,0,1288533,38,0,1868908,88,0,1666287,139,0,1000545,72,0,1380011,130,0,785087,66,0
31 Jul. 2020,139,127783828,8458,695,54870444,913,0,58454108,6067,0,14459276,1478,0,9017534,1111,0,17427273,517,0,8409451,242,0,6603998,453,0,5609456,697,0,3218289,431,0,2258906,192,0,2571916,371,0,1723111,148,0,6227560,615,0,1434590,45,0,3634782,86,0,3156508,166,0,2865777,365,0,2279598,39,0,8539615,247,0,4825163,238,0,4143414,179,0,3086353,61,0,3074664,81,0,804640,68,0,3656816,232,0,5730340,27,0,3801388,99,0,3649255,1347,0,2044032,26,0,1288493,78,0,1868914,82,0,1666367,59,0,1000585,32,0,1380011,70,0,785099,54,0
1 Aug. 2020,140,127782730,9556,790,54870417,940,0,58453311,6864,0,14459002,1752,0,9017785,860,0,17426977,813,0,8409441,252,0,6604122,329,0,5609259,894,0,3218353,367,0,2258630,468,0,2571841,446,0,1723112,147,0,6227567,608,0,1434543,92,0,3634664,204,0,3156585,89,0,2865537,605,0,2279517,120,0,8539132,730,0,4825250,151,0,4143435,158,0,3086262,152,0,3074400,345,0,804515,193,0,3656902,146,0,5730339,28,0,3801406,81,0,3649961,641,0,2043978,80,0,1288498,73,0,1868868,128,0,1666326,100,0,1000509,108,0,1380011,75,0,785080,73,0
2 Aug. 2020,141,127787433,4853,279,54870872,485,0,58456741,3434,0,14459820,934,0,9018069,576,0,17427568,222,0,8409500,193,0,6604381,70,0,5609323,830,0,3218457,263,0,2258912,186,0,2571870,417,0,1723128,131,0,6227831,344,0,1434635,0,0,3634745,123,0,3156638,36,0,2865918,224,0,2279604,33,0,8539781,81,0,4825231,170,0,4143530,63,0,3086321,93,0,3074684,61,0,804644,64,0,3656903,145,0,5730341,26,0,3801460,27,0,3650487,115,0,2044028,30,0,1288532,39,0,1868912,84,0,1666340,86,0,1000564,53,0,1380011,14,0,785099,54,0
3 Aug. 2020,142,127787519,4767,269,54870949,408,0,58456785,3390,0,14459785,969,0,9018152,493,0,17427429,361,0,8409535,158,0,6604428,23,0,5609759,394,0,3218520,200,0,2258923,175,0,2571928,359,0,1723204,55,0,6227888,287,0,1434587,48,0,3634791,77,0,3156613,61,0,2865735,407,0,2279603,34,0,8539520,342,0,4825203,198,0,4143414,179,0,3086290,124,0,3074743,2,0,804601,107,0,3656854,194,0,5730347,20,0,3801473,14,0,3650536,66,0,2044030,28,0,1288530,41,0,1868916,80,0,1666368,58,0,1000586,31,0,1380011,90,0,785092,61,0
4 Aug. 2020,143,127786138,6148,866,54870801,556,0,58455869,4306,0,14459468,1286,0,9017855,790,0,17426995,795,0,8409481,212,0,6603880,571,0,5609546,607,0,3218550,170,0,2258933,165,0,2571899,388,0,1723188,71,0,6227917,258,0,1434574,61,0,3634836,32,0,3156477,197,0,2865904,238,0,2279548,89,0,8539689,173,0,4825261,140,0,4143469,124,0,3086347,67,0,3074460,285,0,804632,76,0,3656916,132,0,5730339,28,0,3801377,110,0,3650525,77,0,2044031,27,0,1288524,47,0,1868936,60,0,1666372,54,0,1000589,28,0,1380011,66,0,785143,10,0
5 Aug. 2020,144,127786147,6139,840,54870789,568,0,58455895,4280,0,14459463,1291,0,9017851,794,0,17427292,498,0,8409473,220,0,6604125,326,0,5609695,458,0,3218288,432,0,2258921,177,0,2571914,373,0,1723123,136,0,6227877,298,0,1434607,28,0,3634779,89,0,3156525,149,0,2865867,275,0,2279567,70,0,8539522,340,0,4825342,59,0,4143405,188,0,3086328,86,0,3074535,210,0,804587,121,0,3656853,195,0,5730350,17,0,3801368,119,0,3650542,60,0,2044018,40,0,1288539,32,0,1868939,57,0,1666348,78,0,1000565,52,0,1380011,102,0,785093,60,0
6 Aug. 2020,145,127785696,6590,821,54870757,600,0,58455538,4637,0,14459401,1353,0,9017822,823,0,17427109,681,0,8409437,256,0,6604146,305,0,5609936,217,0,3218211,509,0,2258854,244,0,2571980,307,0,1723133,126,0,6227880,295,0,1434602,33,0,3634653,215,0,3156504,170,0,2865784,358,0,2279574,63,0,8539427,435,0,4825238,163,0,4143495,98,0,3086243,171,0,3074596,149,0,804519,189,0,3656903,145,0,5730349,18,0,3801449,38,0,3650521,81,0,2044003,55,0,1288509,62,0,1868869,127,0,1666336,90,0,1000533,84,0,1380011,39,0,785109,44,0
7 Aug. 2020,146,127785569,6717,795,54870666,691,0,58455507,4668,0,14459396,1358,0,9017537,1108,0,17427296,494,0,8409495,198,0,6604114,337,0,5609707,446,0,3218497,223,0,2258933,165,0,2572095,192,0,1723126,133,0,6227508,667,0,1434543,92,0,3634776,92,0,3156478,196,0,2865877,265,0,2279494,143,0,8539684,178,0,4825224,177,0,4143433,160,0,3086238,176,0,3074507,238,0,804620,88,0,3656928,120,0,5730327,40,0,3801400,87,0,3650372,230,0,2043994,64,0,1288501,70,0,1868947,49,0,1666334,92,0,1000564,53,0,1380011,77,0,785086,67,0
8 Aug. 2020,147,127785791,6495,704,54870719,638,0,58455575,4600,0,14459497,1257,0,9017644,1001,0,17427297,493,0,8409396,297,0,6604352,99,0,5609810,343,0,3218371,349,0,2258895,203,0,2571984,303,0,1723142,117,0,6227784,391,0,1434513,122,0,3634617,251,0,3156528,146,0,2865982,160,0,2279501,136,0,8539502,360,0,4825222,179,0,4143530,63,0,3086259,155,0,3074593,152,0,804544,164,0,3656869,179,0,5730338,29,0,3801313,174,0,3650458,144,0,2044019,39,0,1288490,81,0,1868909,87,0,1666314,112,0,1000566,51,0,1380011,49,0,785087,66,0
9 Aug. 2020,148,127787910,4376,295,54870937,420,0,58457003,3172,0,14459970,784,0,9018161,484,0,17427533,257,0,8409508,185,0,6604168,283,0,5609951,202,0,3218488,232,0,2258996,102,0,2572033,254,0,1723174,85,0,6227852,323,0,1434633,2,0,3634839,29,0,3156653,21,0,2865881,261,0,2279598,39,0,8539659,203,0,4825192,209,0,4143461,132,0,3086353,61,0,3074692,53,0,804550,158,0,3656891,157,0,5730356,11,0,3801367,120,0,3650517,85,0,2044023,35,0,1288507,64,0,1868889,107,0,1666351,75,0,1000571,46,0,1380011,63,0,785115,38,0
10 Aug. 2020,149,127786728,5558,706,54870837,520,0,58456198,3977,0,14459693,1061,0,9018130,515,0,17427360,430,0,8409323,370,0,6604147,304,0,5609704,449,0,3218450,270,0,2258921,177,0,2572072,215,0,1723191,68,0,6227855,320,0,1434618,17,0,3634787,81,0,3156607,67,0,2865604,538,0,2279609,28,0,8539517,345,0,4825209,192,0,4143514,79,0,3086303,111,0,3074662,83,0,804534,174,0,3656874,174,0,5730359,8,0,3801394,93,0,3650505,97,0,2044045,13,0,1288527,44,0,1868964,32,0,1666324,102,0,1000606,11,0,1380011,33,0,785035,118,0
11 Aug. 2020,150,127785600,6686,937,54870703,654,0,58455436,4739,0,14459461,1293,0,9017925,720,0,17427161,629,0,8409414,279,0,6604139,312,0,5609803,350,0,3218198,522,0,2258887,211,0,2572084,203,0,1723205,54,0,6227761,414,0,1434584,51,0,3634766,102,0,3156385,289,0,2865938,204,0,2279531,106,0,8539458,404,0,4825297,104,0,4143474,119,0,3086256,158,0,3074465,280,0,804656,52,0,3656880,168,0,5730371,-4,0,3801440,47,0,3649953,649,0,2044043,15,0,1288549,22,0,1868925,71,0,1666362,64,0,1000609,8,0,1380011,58,0,785128,25,0
12 Aug. 2020,151,127786428,5858,742,54870772,585,0,58456077,4098,0,14459579,1175,0,9017753,892,0,17426989,801,0,8409522,171,0,6604125,326,0,5609904,249,0,3218430,290,0,2259000,98,0,2572091,196,0,1723123,136,0,6227906,269,0,1434585,50,0,3634672,196,0,3156606,68,0,2865840,302,0,2279556,81,0,8539618,244,0,4825218,183,0,4143496,97,0,3086369,45,0,3074617,128,0,804600,108,0,3656933,115,0,5730345,22,0,3801356,131,0,3650407,195,0,2044017,41,0,1288497,74,0,1868947,49,0,1666332,94,0,1000560,57,0,1380011,93,0,785096,57,0
13 Aug. 2020,152,127784915,7371,632,54870561,796,0,58454966,5209,0,14459388,1366,0,9017472,1173,0,17427159,631,0,8409611,82,0,6604163,288,0,5609672,481,0,3218438,282,0,2258942,156,0,2572055,232,0,1723157,102,0,6227896,279,0,1434593,42,0,3634756,112,0,3156631,43,0,2865816,326,0,2279525,112,0,8539625,237,0,4825258,143,0,4143509,84,0,3086255,159,0,3074651,94,0,804553,155,0,3656921,127,0,5730341,26,0,3801422,65,0,3649250,1352,0,2044005,53,0,1288526,45,0,1868918,78,0,1666243,183,0,1000596,21,0,1380011,159,0,785104,49,0
14 Aug. 2020,153,127786668,5618,620,54870783,574,0,58456198,3977,0,14459687,1067,0,9017759,886,0,17427234,556,0,8409597,96,0,6604171,280,0,5609800,353,0,3218400,320,0,2258949,149,0,2572071,216,0,1723164,95,0,6227720,455,0,1434578,57,0,3634744,124,0,3156551,123,0,2865881,261,0,2279594,43,0,8539753,109,0,4825273,128,0,4143438,155,0,3086304,110,0,3074626,119,0,804614,94,0,3656906,142,0,5730351,16,0,3801422,65,0,3650396,206,0,2044003,55,0,1288514,57,0,1868893,103,0,1666327,99,0,1000580,37,0,1380011,56,0,785100,53,0
15 Aug. 2020,154,127785941,6345,638,54870682,675,0,58455658,4517,0,14459601,1153,0,9017547,1098,0,17427141,649,0,8409500,193,0,6604212,239,0,5609837,316,0,3218451,269,0,2259002,96,0,2572088,199,0,1723170,89,0,6227840,335,0,1434587,48,0,3634689,179,0,3156548,126,0,2865775,367,0,2279543,94,0,8539570,292,0,4825189,212,0,4143505,88,0,3086228,186,0,3074559,186,0,804548,160,0,3656932,116,0,5730336,31,0,3801368,119,0,3650442,160,0,2044024,34,0,1288492,79,0,1868880,116,0,1666333,93,0,1000562,55,0,1380011,40,0,785072,81,0
